"Global X Uranium ETF",,,,,
Date,"Closing Price","Daily Change","Daily Change %",Premium/Discount,"Premium/Discount %"
12/27/2017,15.09,-0.17,-1.11,0.14,0.94
12/26/2017,15.26,-0.09,-0.59,0.11,0.73
12/22/2017,15.35,-0.37,-2.35,0.26,1.73
12/21/2017,15.72,-0.09,-0.57,0.14,0.88
12/20/2017,15.81,-0.14,-0.88,0.15,0.95
12/19/2017,15.95,-0.02,-0.13,0.08,0.52
12/18/2017,15.97,-0.06,-0.37,0.09,0.60
12/15/2017,16.03,-0.16,-0.99,0.13,0.79
12/14/2017,16.19,0.26,1.63,0.18,1.13
12/13/2017,15.93,-0.04,-0.25,0.19,1.19
12/12/2017,15.97,-0.27,-1.66,0.15,0.97
12/11/2017,16.24,0.59,3.77,0.16,0.97
12/08/2017,15.65,0.26,1.69,0.22,1.46
12/07/2017,15.39,0.16,1.05,0.14,0.90
12/06/2017,15.23,-0.55,-3.49,0.06,0.38
12/05/2017,15.78,-0.32,-1.99,0.07,0.47
12/04/2017,16.1,1.84,12.90,0.63,4.06
12/01/2017,14.26,-0.03,-0.21,0.12,0.82
11/30/2017,14.29,-0.03,-0.21,0.05,0.33
11/29/2017,14.32,-0.15,-1.04,0.01,0.07
11/28/2017,14.47,0.16,1.12,0.16,1.12
11/27/2017,14.31,-0.87,-5.73,0.12,0.82
11/24/2017,15.18,-0.24,-1.56,0.23,1.55
11/22/2017,15.42,0.74,5.04,0.20,1.34
11/21/2017,14.68,0.57,4.04,0.10,0.71
11/20/2017,14.11,0.00,0.00,0.13,0.93
11/17/2017,14.11,0.51,3.75,0.12,0.87
11/16/2017,13.6,0.41,3.11,0.14,1.05
11/15/2017,13.19,-0.22,-1.64,0.05,0.38
11/14/2017,13.41,-0.30,-2.19,0.02,0.15
11/13/2017,13.71,-0.34,-2.42,-0.10,-0.69
11/10/2017,14.05,-0.04,-0.28,0.14,1.00
11/09/2017,14.09,1.47,11.65,0.27,1.98
11/08/2017,12.62,0.20,1.61,0.11,0.89
11/07/2017,12.42,0.14,1.14,0.10,0.85
11/06/2017,12.28,0.16,1.32,0.05,0.37
11/03/2017,12.12,-0.06,-0.49,0.04,0.32
11/02/2017,12.18,0.11,0.91,0.05,0.39
11/01/2017,12.07,0.14,1.17,-0.05,-0.39
10/31/2017,11.93,0.06,0.51,0.05,0.41
10/30/2017,11.87,-0.18,-1.49,0.00,0.04
10/27/2017,12.05,-0.32,-2.59,0.10,0.85
10/26/2017,12.37,0.00,0.00,0.00,0.03
10/25/2017,12.37,-0.12,-0.96,-0.09,-0.73
10/24/2017,12.49,-0.09,-0.72,0.01,0.09
10/23/2017,12.58,-0.02,-0.16,0.05,0.41
10/20/2017,12.6,-0.05,-0.40,0.00,-0.00
10/19/2017,12.65,-0.07,-0.55,-0.04,-0.32
10/18/2017,12.72,0.09,0.71,0.02,0.19
10/17/2017,12.63,0.01,0.08,0.00,0.01
10/16/2017,12.62,-0.12,-0.94,-0.07,-0.52
10/13/2017,12.74,0.02,0.16,-0.10,-0.75
10/12/2017,12.72,-0.03,-0.24,-0.05,-0.41
10/11/2017,12.75,-0.07,-0.55,0.05,0.40
10/10/2017,12.82,0.05,0.39,-0.05,-0.36
10/09/2017,12.77,-0.09,-0.70,-0.09,-0.71
10/06/2017,12.86,-0.07,-0.54,-0.05,-0.42
10/05/2017,12.93,0.00,0.00,-0.01,-0.06
10/04/2017,12.93,0.17,1.33,0.00,0.03
10/03/2017,12.76,-0.53,-3.99,-0.04,-0.30
10/02/2017,13.29,-0.03,-0.23,0.08,0.61
09/29/2017,13.32,-0.09,-0.67,0.08,0.62
09/28/2017,13.41,0.05,0.37,0.01,0.05
09/27/2017,13.36,-0.13,-0.96,0.00,0.02
09/26/2017,13.49,-0.11,-0.81,0.12,0.87
09/25/2017,13.6,-0.10,-0.73,0.11,0.78
09/22/2017,13.7,0.05,0.37,-0.01,-0.05
09/21/2017,13.65,-0.08,-0.58,0.09,0.64
09/20/2017,13.73,-0.06,-0.44,-0.02,-0.12
09/19/2017,13.79,-0.16,-1.15,0.07,0.54
09/18/2017,13.95,-0.07,-0.50,0.02,0.13
09/15/2017,14.02,0.06,0.43,0.10,0.74
09/14/2017,13.96,-0.11,-0.78,0.08,0.59
09/13/2017,14.07,0.10,0.72,0.07,0.47
09/12/2017,13.97,0.13,0.94,0.03,0.20
09/11/2017,13.84,0.06,0.44,0.04,0.28
09/08/2017,13.78,-0.20,-1.43,0.02,0.16
09/07/2017,13.98,0.12,0.87,0.05,0.35
09/06/2017,13.86,0.10,0.73,0.01,0.10
09/05/2017,13.76,-0.24,-1.71,0.01,0.09
09/01/2017,14,0.12,0.86,0.16,1.15
08/31/2017,13.88,0.36,2.66,0.11,0.82
08/30/2017,13.52,-0.04,-0.29,-0.08,-0.59
08/29/2017,13.56,0.17,1.27,-0.04,-0.31
08/28/2017,13.39,-0.04,-0.30,-0.02,-0.19
08/25/2017,13.43,0.03,0.22,0.02,0.19
08/24/2017,13.4,0.13,0.98,0.01,0.04
08/23/2017,13.27,-0.01,-0.08,0.01,0.04
08/22/2017,13.28,-0.12,-0.90,0.07,0.50
08/21/2017,13.4,-0.07,-0.52,0.13,1.00
08/18/2017,13.47,0.06,0.45,0.16,1.17
08/17/2017,13.41,0.02,0.15,0.10,0.73
08/16/2017,13.39,0.21,1.59,0.06,0.44
08/15/2017,13.18,-0.13,-0.98,0.00,0.00
08/14/2017,13.31,-0.01,-0.08,0.00,0.01
08/11/2017,13.32,0.05,0.38,-0.05,-0.36
08/10/2017,13.27,-0.50,-3.63,-0.09,-0.67
08/09/2017,13.77,-0.14,-1.01,0.05,0.39
08/08/2017,13.91,-0.07,-0.50,0.10,0.72
08/07/2017,13.98,-0.18,-1.27,0.04,0.28
08/04/2017,14.16,0.00,0.00,0.12,0.83
08/03/2017,14.16,-0.16,-1.12,0.12,0.84
08/02/2017,14.32,-0.22,-1.51,0.13,0.89
08/01/2017,14.54,0.06,0.41,0.16,1.11
07/31/2017,14.48,0.05,0.35,0.16,1.10
07/28/2017,14.43,0.17,1.19,0.04,0.25
07/27/2017,14.26,-0.06,-0.42,0.00,0.03
07/26/2017,14.32,-0.07,-0.49,0.13,0.92
07/25/2017,14.39,0.17,1.20,0.10,0.68
07/24/2017,14.22,-0.09,-0.63,0.10,0.70
07/21/2017,14.31,-0.23,-1.58,0.05,0.37
07/20/2017,14.54,-0.12,-0.82,0.06,0.38
07/19/2017,14.66,0.39,2.73,0.21,1.46
07/18/2017,14.27,-0.05,-0.35,0.06,0.45
07/17/2017,14.32,0.52,3.77,0.08,0.55
07/14/2017,13.8,0.14,1.02,0.17,1.28
07/13/2017,13.66,0.12,0.89,0.14,1.01
07/12/2017,13.54,-0.03,-0.22,0.17,1.26
07/11/2017,13.57,0.05,0.37,0.15,1.12
07/10/2017,13.52,0.16,1.20,0.09,0.64
07/07/2017,13.36,-0.09,-0.67,0.09,0.68
07/06/2017,13.45,-0.12,-0.88,0.10,0.77
07/05/2017,13.57,0.17,1.27,0.14,1.05
07/03/2017,13.4,0.24,1.82,0.18,1.37
06/30/2017,13.16,0.07,0.53,0.03,0.19
06/29/2017,13.09,-0.07,-0.53,0.05,0.36
06/28/2017,13.16,0.07,0.53,0.13,0.98
06/27/2017,13.09,-0.20,-1.50,0.02,0.14
06/26/2017,13.29,0.25,1.92,0.10,0.74
06/23/2017,13.04,0.57,4.57,0.09,0.68
06/22/2017,12.47,0.13,1.05,-0.04,-0.30
06/21/2017,12.34,-0.09,-0.72,-0.08,-0.66
06/20/2017,12.43,-0.18,-1.43,-0.02,-0.15
06/19/2017,12.61,-0.07,-0.55,0.01,0.10
06/16/2017,12.68,-0.09,-0.70,0.06,0.48
06/15/2017,12.77,-0.19,-1.47,0.00,0.02
06/14/2017,12.96,-0.09,-0.69,-0.02,-0.15
06/13/2017,13.05,0.17,1.32,-0.06,-0.44
06/12/2017,12.88,-0.03,-0.23,-0.05,-0.36
06/09/2017,12.91,0.00,0.00,-0.16,-1.25
06/08/2017,12.91,0.28,2.22,-0.04,-0.33
06/07/2017,12.63,0.13,1.04,-0.09,-0.73
06/06/2017,12.5,-0.13,-1.03,-0.16,-1.27
06/05/2017,12.63,-0.09,-0.71,-0.11,-0.84
06/02/2017,12.72,-0.09,-0.70,-0.10,-0.82
06/01/2017,12.81,-0.05,-0.39,-0.14,-1.06
05/31/2017,12.86,-0.14,-1.08,-0.18,-1.37
05/30/2017,13,-0.16,-1.22,-0.04,-0.29
05/26/2017,13.16,0.13,1.00,-0.17,-1.25
05/25/2017,13.03,-0.15,-1.14,-0.18,-1.34
05/24/2017,13.18,-0.39,-2.87,-0.19,-1.43
05/23/2017,13.57,0.02,0.15,-0.14,-0.99
05/22/2017,13.55,0.07,0.52,-0.12,-0.90
05/19/2017,13.48,0.34,2.59,-0.11,-0.78
05/18/2017,13.14,-0.08,-0.61,-0.09,-0.71
05/17/2017,13.22,-0.54,-3.92,-0.14,-1.01
05/16/2017,13.76,0.03,0.22,-0.01,-0.09
05/15/2017,13.73,0.02,0.15,0.03,0.20
05/12/2017,13.71,0.16,1.18,0.09,0.62
05/11/2017,13.55,0.21,1.57,0.00,0.00
05/10/2017,13.34,0.16,1.21,-0.08,-0.61
05/09/2017,13.18,0.11,0.84,-0.09,-0.71
05/08/2017,13.07,0.32,2.51,-0.12,-0.87
